Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"-45903938762784.0,-16.0,0.0,16.0,-45903938762816.0,0.0,-16.0,-32.0",-16,11475984690710.0,2,"8.0,45903938762768.0,45903938762768.0,45903938762784.0,-32.0,45903938762816.0,45903938762800.0,-16.0",45903938762768,28689961726749.0,3,"-45903938762784.0,16.0,16.0,0.0,-45903938762800.0,16.0,0.0,-32.0",16,11475984690708.0,4,"-45903938762784.0,-16.0,45903938762776.0,45903938762792.0,-24.0,45903938762792.0,45903938762768.0,45903938762752.0",45903938762792,34427954072088.0,3,"194997112.0,45904133759880.0,-16.0,0.0,-45903938762784.0,0.0,0.0,-16.0",0,11476033439976.0,1,"-45903938762752.0,32.0,32.0,0.0,-45903938762816.0,0.0,-16.0,45903938762760.0",32,17213977036051.0,3,"45903938762768.0,0.0,16.0,0.0,45903938762816.0,-32.0,-16.0,0.0",0,11475984690706.0,1,"-32.0,-45903938762800.0,-45903938762800.0,-45903938762816.0,45903938762800.0,-16.0,-16.0,0.0",-45903938762800,22951969381410.0,2,"45903938762784.0,16.0,-16.0,-32.0,45903938762784.0,-32.0,-45904133759880.0,-45904133759864.0",45903938762784,22952018130676.0,3,"45903938762768.0,0.0,0.0,-32.0,45903938762784.0,-48.0,-32.0,32.0",0,11475984690712.0,4,"45903938762752.0,-16.0,-16.0,-45904133759896.0,-194997080.0,0.0,16.0,0.0",-16,11476033439972.0,2,"45903938762752.0,-16.0,-32.0,-48.0,45903938762816.0,0.0,-45903938762744.0,-45903938762728.0",45903938762752,22951969381392.0,3,3,5,3,R (5),2.1556390622295662,3.0
"0.0,0.0,-16.0,-45904133759864.0,45904133759896.0,45904133759896.0,-32.0,-45903938762728.0",0,22952042505304.0,2,"-16.0,0.0,-16.0,-45904133759848.0,48.0,0.0,-32.0,-45903938762760.0",-16,11476009065340.0,2,"-32.0,-32.0,-48.0,-45904133759864.0,32.0,32.0,0.0,194997136.0",-32,5738041094647.0,1,"45903938762784.0,45903938762784.0,-32.0,-45904133759880.0,32.0,32.0,16.0,-45903938762712.0",45903938762784,22951993756034.0,3,"-16.0,-16.0,-48.0,-45904133759896.0,0.0,0.0,0.0,-45903938762728.0",0,11476009065338.0,0,"45903938762760.0,45903938762752.0,45903938762736.0,-194997080.0,45903938762816.0,16.0,-16.0,-45903938762728.0",45903938762760,28689986101363.0,3,"0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0,-32.0,32.0,45903938762760.0",0,22952042505304.0,3,"-16.0,-16.0,48.0,45904133759896.0,-45903938762760.0,-45903938762760.0,-45903938762728.0,8.0",-16,22951993756029.0,3,"32.0,32.0,16.0,45904133759864.0,0.0,-16.0,16.0,45903938762744.0",32,11476009065340.0,2,"32.0,-45903938762728.0,-45903938762712.0,194997144.0,-45903938762752.0,-45903938762752.0,-45903938762752.0,-24.0",-45903938762752,28689986101362.0,3,"0.0,32.0,48.0,45904133759880.0,-16.0,-16.0,32.0,45903938762760.0",32,11476009065348.0,2,"-45903938762720.0,-45903938762720.0,-45903938762736.0,194997112.0,-45903938762784.0,-16.0,16.0,45903938762728.0",-45903938762720,28689986101354.0,3,3,4,4,W (4),2.1556390622295662,3.0
"32.0,-45903938762752.0,-16.0,0.0,16.0,-45903938762784.0,0.0,-16.0",-16,11475984690702.0,3,"45903938762760.0,8.0,45903938762736.0,45903938762736.0,45903938762752.0,-32.0,45903938762784.0,45903938762768.0",45903938762736,34427954072072.0,2,"0.0,-45903938762752.0,16.0,16.0,0.0,-45903938762768.0,16.0,0.0",0,11475984690696.0,3,"48.0,-45903938762752.0,-16.0,45903938762744.0,45903938762760.0,-24.0,45903938762760.0,45903938762736.0",45903938762760,28689961726730.0,4,"32.0,194997144.0,45904133759880.0,-16.0,0.0,-45903938762752.0,0.0,0.0",0,11476033439978.0,1,"32.0,-45903938762720.0,32.0,32.0,0.0,-45903938762784.0,0.0,-16.0",32,11475984690702.0,3,"-16.0,45903938762736.0,0.0,16.0,0.0,45903938762784.0,-32.0,-16.0",-16,11475984690700.0,2,"-45903938762752.0,-32.0,-45903938762768.0,-45903938762768.0,-45903938762784.0,45903938762768.0,-16.0,-16.0",-45903938762768,28689961726738.0,2,"-16.0,45903938762752.0,16.0,-16.0,-32.0,45903938762752.0,-32.0,-45904133759880.0",-16,17214001410687.0,4,"-16.0,45903938762736.0,0.0,0.0,-32.0,45903938762752.0,-48.0,-32.0",0,11475984690702.0,4,"0.0,45903938762720.0,-16.0,-16.0,-45904133759896.0,-194997112.0,0.0,16.0",0,11476033439972.0,2,"-32.0,45903938762720.0,-16.0,-32.0,-48.0,45903938762784.0,0.0,-45903938762712.0",-32,17213977036043.0,4,4,5,3,R (5),1.811278124459133,3.0
"-32.0,0.0,0.0,-16.0,-45904133759864.0,45904133759896.0,45904133759896.0,-32.0",-32,17214050159967.0,2,"-16.0,-16.0,0.0,-16.0,-45904133759848.0,48.0,0.0,-32.0",-16,5738016719997.0,2,"-32.0,-32.0,-32.0,-48.0,-45904133759864.0,32.0,32.0,0.0",-32,5738016720009.0,1,"45903938762720.0,45903938762752.0,45903938762752.0,-32.0,-45904133759880.0,32.0,32.0,16.0",45903938762752,22951993756027.0,2,"-16.0,-16.0,-16.0,-48.0,-45904133759896.0,0.0,0.0,0.0",-16,5738016719999.0,0,"45903938762728.0,45903938762728.0,45903938762720.0,45903938762704.0,-194997112.0,45903938762784.0,16.0,-16.0",45903938762728,28689986101351.0,3,"0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0,-32.0,32.0",0,17214050159959.0,3,"0.0,-16.0,-16.0,48.0,45904133759896.0,-45903938762728.0,-45903938762728.0,-45903938762696.0",-16,22951993756016.0,2,"-45904133759864.0,32.0,32.0,16.0,45904133759864.0,0.0,-16.0,16.0",32,11476033439980.0,3,"32.0,32.0,-45903938762696.0,-45903938762680.0,194997176.0,-45903938762720.0,-45903938762720.0,-45903938762720.0",-45903938762720,28689986101347.0,3,"0.0,0.0,32.0,48.0,45904133759880.0,-16.0,-16.0,32.0",0,5738016720003.0,2,"-45903938762696.0,-45903938762688.0,-45903938762688.0,-45903938762704.0,194997144.0,-45903938762752.0,-16.0,16.0",-45903938762688,28689986101338.0,3,2,5,3,R (5),1.75,2.75
"-45903938762696.0,32.0,-45903938762720.0,-16.0,0.0,16.0,-45903938762752.0,0.0",0,17213977036029.0,4,"-45903938762728.0,45903938762728.0,8.0,45903938762704.0,45903938762704.0,45903938762720.0,-32.0,45903938762752.0",45903938762704,34427954072047.0,3,"194997168.0,0.0,-45903938762720.0,16.0,16.0,0.0,-45903938762736.0,16.0",16,11476009065334.0,4,"-45903938762680.0,48.0,-45903938762720.0,-16.0,45903938762712.0,45903938762728.0,-24.0,45903938762728.0",45903938762728,28689961726707.0,5,"-45903938762696.0,32.0,194997176.0,45904133759880.0,-16.0,0.0,-45903938762720.0,0.0",0,17214025785315.0,2,"-45903938762696.0,32.0,-45903938762688.0,32.0,32.0,0.0,-45903938762752.0,0.0",32,17213977036029.0,4,"45903938762728.0,-16.0,45903938762704.0,0.0,16.0,0.0,45903938762752.0,-32.0",0,17213977036031.0,3,"8.0,-45903938762720.0,-32.0,-45903938762736.0,-45903938762736.0,-45903938762752.0,45903938762736.0,-16.0",-45903938762736,28689961726717.0,3,"45903938762712.0,-16.0,45903938762720.0,16.0,-16.0,-32.0,45903938762720.0,-32.0",-16,17213977036033.0,5,"-24.0,-16.0,45903938762704.0,0.0,0.0,-32.0,45903938762720.0,-48.0",0,11475984690693.0,4,"45903938762728.0,0.0,45903938762688.0,-16.0,-16.0,-45904133759896.0,-194997144.0,0.0",0,17214025785311.0,1,"45903938762696.0,-32.0,45903938762688.0,-16.0,-32.0,-48.0,45903938762752.0,0.0",-32,17213977036033.0,4,5,5,3,R (5),2.1556390622295662,3.0
"-16.0,-32.0,0.0,0.0,-16.0,-45904133759864.0,45904133759896.0,45904133759896.0",-16,17214050159965.0,1,"45903938762736.0,-16.0,-16.0,0.0,-16.0,-45904133759848.0,48.0,0.0",-16,11476009065335.0,2,"0.0,-32.0,-32.0,-32.0,-48.0,-45904133759864.0,32.0,32.0",-32,5738016720009.0,1,"45903938762704.0,45903938762688.0,45903938762720.0,45903938762720.0,-32.0,-45904133759880.0,32.0,32.0",45903938762720,28689986101351.0,2,"0.0,-16.0,-16.0,-16.0,-48.0,-45904133759896.0,0.0,0.0",0,5738016719999.0,0,"-16.0,45903938762696.0,45903938762696.0,45903938762688.0,45903938762672.0,-194997144.0,45903938762752.0,16.0",45903938762696,28689986101335.0,3,"-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0,-32.0",0,17214050159957.0,2,"-16.0,0.0,-16.0,-16.0,48.0,45904133759896.0,-45903938762696.0,-45903938762696.0",-16,17214001410673.0,2,"-45904133759880.0,-45904133759864.0,32.0,32.0,16.0,45904133759864.0,0.0,-16.0",32,17214050159963.0,2,"-32.0,32.0,32.0,-45903938762664.0,-45903938762648.0,194997208.0,-45903938762688.0,-45903938762688.0",32,22951993755999.0,4,"16.0,0.0,0.0,32.0,48.0,45904133759880.0,-16.0,-16.0",0,5738016720001.0,1,"-45903938762680.0,-45903938762664.0,-45903938762656.0,-45903938762656.0,-45903938762672.0,194997176.0,-45903938762720.0,-16.0",-45903938762656,34427978446655.0,2,2,4,4,W (4),2.1556390622295662,2.75
"-32.0,-45903938762664.0,32.0,-45903938762688.0,-16.0,0.0,16.0,-45903938762720.0",-32,17213977036021.0,4,"-32.0,-45903938762696.0,45903938762696.0,8.0,45903938762672.0,45903938762672.0,45903938762688.0,-32.0",-32,28689961726687.0,2,"0.0,194997200.0,0.0,-45903938762688.0,16.0,16.0,0.0,-45903938762704.0",0,11476009065328.0,3,"16.0,-45903938762648.0,48.0,-45903938762688.0,-16.0,45903938762680.0,45903938762696.0,-24.0",16,22951969381352.0,5,"0.0,-45903938762664.0,32.0,194997208.0,45904133759880.0,-16.0,0.0,-45903938762688.0",0,17214025785311.0,2,"-16.0,-45903938762664.0,32.0,-45903938762656.0,32.0,32.0,0.0,-45903938762720.0",32,17213977036019.0,4,"32.0,45903938762696.0,-16.0,45903938762672.0,0.0,16.0,0.0,45903938762720.0",0,17213977036019.0,2,"-45903938762664.0,8.0,-45903938762688.0,-32.0,-45903938762704.0,-45903938762704.0,-45903938762720.0,45903938762704.0",-45903938762704,34427954072028.0,3,"16.0,45903938762680.0,-16.0,45903938762688.0,16.0,-16.0,-32.0,45903938762688.0",16,17213977036019.0,4,"-45903938762688.0,-24.0,-16.0,45903938762672.0,0.0,0.0,-32.0,45903938762688.0",0,17213977036015.0,3,"32.0,45903938762696.0,0.0,45903938762656.0,-16.0,-16.0,-45904133759896.0,-194997176.0",-16,17214025785311.0,1,"16.0,45903938762664.0,-32.0,45903938762656.0,-16.0,-32.0,-48.0,45903938762720.0",-32,17213977036023.0,4,5,5,3,R (5),2.5,3.0
"0.0,-16.0,-32.0,0.0,0.0,-16.0,-45904133759864.0,45904133759896.0",0,11476033439978.0,1,"45903938762720.0,45903938762704.0,-16.0,-16.0,0.0,-16.0,-45904133759848.0,48.0",-16,17214001410671.0,2,"16.0,0.0,-32.0,-32.0,-32.0,-48.0,-45904133759864.0,32.0",-32,5738016720007.0,2,"45903938762696.0,45903938762672.0,45903938762656.0,45903938762688.0,45903938762688.0,-32.0,-45904133759880.0,32.0",45903938762688,34427978446668.0,2,"0.0,0.0,-16.0,-16.0,-16.0,-48.0,-45904133759896.0,0.0",0,5738016719999.0,0,"0.0,-16.0,45903938762664.0,45903938762664.0,45903938762656.0,45903938762640.0,-194997176.0,45903938762720.0",45903938762664,28689986101317.0,3,"-32.0,-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0",0,17214050159957.0,1,"-16.0,-16.0,0.0,-16.0,-16.0,48.0,45904133759896.0,-45903938762664.0",-16,11476009065334.0,2,"-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0,16.0,45904133759864.0,0.0",32,17214050159965.0,1,"-48.0,-32.0,32.0,32.0,-45903938762632.0,-45903938762616.0,194997240.0,-45903938762656.0",32,17214001410661.0,4,"0.0,16.0,0.0,0.0,32.0,48.0,45904133759880.0,-16.0",0,5738016719999.0,1,"0.0,-45903938762648.0,-45903938762632.0,-45903938762624.0,-45903938762624.0,-45903938762640.0,194997208.0,-45903938762688.0",-45903938762624,34427978446633.0,2,2,4,4,R (4),2.1556390622295662,2.75
"45904133759896.0,-32.0,-45903938762632.0,32.0,-45903938762656.0,-16.0,0.0,16.0",45904133759896,17214001410660.0,4,"0.0,-32.0,-45903938762664.0,45903938762664.0,8.0,45903938762640.0,45903938762640.0,45903938762656.0",45903938762640,28689961726663.0,1,"32.0,0.0,194997232.0,0.0,-45903938762656.0,16.0,16.0,0.0",0,5738016719994.0,2,"32.0,16.0,-45903938762616.0,48.0,-45903938762656.0,-16.0,45903938762648.0,45903938762664.0",32,22951969381337.0,4,"0.0,0.0,-45903938762632.0,32.0,194997240.0,45904133759880.0,-16.0,0.0",0,11476033439975.0,2,"16.0,-16.0,-45903938762632.0,32.0,-45903938762624.0,32.0,32.0,0.0",32,11475984690673.0,4,"-32.0,32.0,45903938762664.0,-16.0,45903938762640.0,0.0,16.0,0.0",0,11475984690675.0,3,"-45903938762664.0,-45903938762632.0,8.0,-45903938762656.0,-32.0,-45903938762672.0,-45903938762672.0,-45903938762688.0",-45903938762672,34427954072003.0,2,"-16.0,16.0,45903938762648.0,-16.0,45903938762656.0,16.0,-16.0,-32.0",-16,11475984690677.0,4,"-45903938762656.0,-45903938762656.0,-24.0,-16.0,45903938762640.0,0.0,0.0,-32.0",-45903938762656,17213977036003.0,2,"-16.0,32.0,45903938762664.0,0.0,45903938762624.0,-16.0,-16.0,-45904133759896.0",-16,17214001410658.0,2,"-16.0,16.0,45903938762632.0,-32.0,45903938762624.0,-16.0,-32.0,-48.0",-16,11475984690677.0,4,4,6,2,R (6),2.1556390622295662,3.0
"-45903938762688.0,0.0,-16.0,-32.0,0.0,0.0,-16.0,-45904133759864.0",0,11476009065327.0,0,"-32.0,45903938762688.0,45903938762672.0,-16.0,-16.0,0.0,-16.0,-45904133759848.0",-16,17214001410661.0,2,"-45903938762672.0,16.0,0.0,-32.0,-32.0,-32.0,-48.0,-45904133759864.0",-32,11476009065337.0,2,"-24.0,45903938762664.0,45903938762640.0,45903938762624.0,45903938762656.0,45903938762656.0,-32.0,-45904133759880.0",45903938762656,34427978446647.0,2,"-45903938762656.0,0.0,0.0,-16.0,-16.0,-16.0,-48.0,-45904133759896.0",-16,11476009065331.0,0,"-45903938762688.0,0.0,-16.0,45903938762632.0,45903938762632.0,45903938762624.0,45903938762608.0,-194997208.0",45903938762632,28689986101301.0,2,"45903938762688.0,-32.0,-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0",0,22952042505293.0,2,"45903938762672.0,-16.0,-16.0,0.0,-16.0,-16.0,48.0,45904133759896.0",-16,11476009065335.0,2,"45903938762656.0,-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0,16.0,45904133759864.0",32,22952042505297.0,2,"45903938762656.0,-48.0,-32.0,32.0,32.0,-45903938762600.0,-45903938762584.0,194997272.0",32,17214001410657.0,4,"-194997208.0,0.0,16.0,0.0,0.0,32.0,48.0,45904133759880.0",0,5738041094648.0,1,"45903938762688.0,0.0,-45903938762616.0,-45903938762600.0,-45903938762592.0,-45903938762592.0,-45903938762608.0,194997240.0",-45903938762592,34427978446617.0,2,2,4,4,W (4),2.4056390622295662,2.75
"45904133759896.0,45904133759896.0,-32.0,-45903938762600.0,32.0,-45903938762624.0,-16.0,0.0",45904133759896,22952018130637.0,3,"48.0,0.0,-32.0,-45903938762632.0,45903938762632.0,8.0,45903938762608.0,45903938762608.0",45903938762608,22951969381321.0,2,"32.0,32.0,0.0,194997264.0,0.0,-45903938762624.0,16.0,16.0",32,5738016719998.0,2,"32.0,32.0,16.0,-45903938762584.0,48.0,-45903938762624.0,-16.0,45903938762616.0",32,17213977035996.0,4,"0.0,0.0,0.0,-45903938762600.0,32.0,194997272.0,45904133759880.0,-16.0",0,11476033439975.0,2,"45903938762688.0,16.0,-16.0,-45903938762600.0,32.0,-45903938762592.0,32.0,32.0",32,17213977036001.0,4,"0.0,-32.0,32.0,45903938762632.0,-16.0,45903938762608.0,0.0,16.0",0,11475984690667.0,3,"-45903938762632.0,-45903938762632.0,-45903938762600.0,8.0,-45903938762624.0,-32.0,-45903938762640.0,-45903938762640.0",-45903938762632,34427954071976.0,2,"0.0,-16.0,16.0,45903938762616.0,-16.0,45903938762624.0,16.0,-16.0",-16,11475984690665.0,4,"-45903938762624.0,-45903938762624.0,-45903938762624.0,-24.0,-16.0,45903938762608.0,0.0,0.0",-45903938762624,22951969381315.0,1,"-16.0,-16.0,32.0,45903938762632.0,0.0,45903938762592.0,-16.0,-16.0",-16,11475984690665.0,2,"-45903938762656.0,-16.0,16.0,45903938762600.0,-32.0,45903938762592.0,-16.0,-32.0",-16,17213977035995.0,4,4,5,3,R (5),2.1556390622295662,3.0
"16.0,-45903938762656.0,0.0,-16.0,-32.0,0.0,0.0,-16.0",0,5737992345342.0,1,"45903938762624.0,-32.0,45903938762656.0,45903938762640.0,-16.0,-16.0,0.0,-16.0",-16,17213977036000.0,3,"0.0,-45903938762640.0,16.0,0.0,-32.0,-32.0,-32.0,-48.0",-32,5737992345350.0,2,"45903938762632.0,-24.0,45903938762632.0,45903938762608.0,45903938762592.0,45903938762624.0,45903938762624.0,-32.0",45903938762632,34427954071971.0,3,"0.0,-45903938762624.0,0.0,0.0,-16.0,-16.0,-16.0,-48.0",0,5737992345340.0,0,"0.0,-45903938762656.0,0.0,-16.0,45903938762600.0,45903938762600.0,45903938762592.0,45903938762576.0",0,28689961726630.0,1,"0.0,45903938762656.0,-32.0,-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0",0,17214025785302.0,1,"-45903938762656.0,45903938762640.0,-16.0,-16.0,0.0,-16.0,-16.0,48.0",-16,11475984690676.0,3,"-32.0,45903938762624.0,-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0,16.0",-32,17214025785314.0,3,"-32.0,45903938762624.0,-48.0,-32.0,32.0,32.0,-45903938762568.0,-45903938762552.0",-32,17213977035990.0,4,"-45904133759896.0,-194997240.0,0.0,16.0,0.0,0.0,32.0,48.0",0,5738041094654.0,1,"-48.0,45903938762656.0,0.0,-45903938762584.0,-45903938762568.0,-45903938762560.0,-45903938762560.0,-45903938762576.0",-45903938762560,34427954071944.0,2,2,4,4,R (4),2.1556390622295662,2.75
"-45904133759864.0,45904133759896.0,45904133759896.0,-32.0,-45903938762568.0,32.0,-45903938762592.0,-16.0",45904133759896,28690034850612.0,4,"-45904133759848.0,48.0,0.0,-32.0,-45903938762600.0,45903938762600.0,8.0,45903938762576.0",-45904133759848,22951993755964.0,3,"-45904133759864.0,32.0,32.0,0.0,194997296.0,0.0,-45903938762592.0,16.0",32,11476033439979.0,3,"-45904133759880.0,32.0,32.0,16.0,-45903938762552.0,48.0,-45903938762592.0,-16.0",32,17214001410646.0,4,"-45904133759896.0,0.0,0.0,0.0,-45903938762568.0,32.0,194997304.0,45904133759880.0",0,17214050159960.0,1,"-194997240.0,45903938762656.0,16.0,-16.0,-45903938762568.0,32.0,-45903938762560.0,32.0",32,17214001410640.0,5,"45904133759896.0,0.0,-32.0,32.0,45903938762600.0,-16.0,45903938762576.0,0.0",0,17214001410644.0,4,"45904133759896.0,-45903938762600.0,-45903938762600.0,-45903938762568.0,8.0,-45903938762592.0,-32.0,-45903938762608.0",-45903938762600,34427978446613.0,3,"45904133759864.0,0.0,-16.0,16.0,45903938762584.0,-16.0,45903938762592.0,16.0",-16,17214001410638.0,4,"194997304.0,-45903938762592.0,-45903938762592.0,-45903938762592.0,-24.0,-16.0,45903938762576.0,0.0",-45903938762592,22951993755962.0,2,"45904133759880.0,-16.0,-16.0,32.0,45903938762600.0,0.0,45903938762560.0,-16.0",-16,17214001410640.0,3,"194997272.0,-45903938762624.0,-16.0,16.0,45903938762568.0,-32.0,45903938762560.0,-16.0",-16,17214001410638.0,5,5,5,3,R (5),2.4056390622295662,3.0
"0.0,16.0,-45903938762624.0,0.0,-16.0,-32.0,0.0,0.0",0,5737992345336.0,1,"45903938762576.0,45903938762592.0,-32.0,45903938762624.0,45903938762608.0,-16.0,-16.0,0.0",-16,22951969381308.0,3,"16.0,0.0,-45903938762608.0,16.0,0.0,-32.0,-32.0,-32.0",-32,5737992345342.0,3,"45903938762584.0,45903938762600.0,-24.0,45903938762600.0,45903938762576.0,45903938762560.0,45903938762592.0,45903938762592.0",45903938762600,40165946417266.0,2,"-16.0,0.0,-45903938762592.0,0.0,0.0,-16.0,-16.0,-16.0",-16,5737992345332.0,0,"32.0,0.0,-45903938762624.0,0.0,-16.0,45903938762568.0,45903938762568.0,45903938762560.0",0,22951969381296.0,2,"16.0,0.0,45903938762624.0,-32.0,-16.0,0.0,0.0,-45904133759864.0",0,11476009065319.0,1,"-45903938762608.0,-45903938762624.0,45903938762608.0,-16.0,-16.0,0.0,-16.0,-16.0",-16,17213977035988.0,2,"-16.0,-32.0,45903938762592.0,-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0",-32,17214025785310.0,3,"0.0,-32.0,45903938762592.0,-48.0,-32.0,32.0,32.0,-45903938762536.0",-32,11475984690663.0,4,"-16.0,-45904133759896.0,-194997272.0,0.0,16.0,0.0,0.0,32.0",0,5738041094654.0,1,"-32.0,-48.0,45903938762624.0,0.0,-45903938762552.0,-45903938762536.0,-45903938762528.0,-45903938762528.0",-45903938762528,28689961726606.0,2,2,5,3,R (5),1.9056390622295665,2.75
"-16.0,-45904133759864.0,45904133759896.0,45904133759896.0,-32.0,-45903938762536.0,32.0,-45903938762560.0",45904133759896,28690034850604.0,4,"-16.0,-45904133759848.0,48.0,0.0,-32.0,-45903938762568.0,45903938762568.0,8.0",-16,17214001410636.0,3,"-48.0,-45904133759864.0,32.0,32.0,0.0,194997328.0,0.0,-45903938762560.0",32,11476033439983.0,2,"-32.0,-45904133759880.0,32.0,32.0,16.0,-45903938762520.0,48.0,-45903938762560.0",32,17214001410640.0,4,"-48.0,-45904133759896.0,0.0,0.0,0.0,-45903938762536.0,32.0,194997336.0",0,11476033439981.0,1,"45903938762544.0,-194997272.0,45903938762624.0,16.0,-16.0,-45903938762536.0,32.0,-45903938762528.0",45903938762544,22951993755946.0,5,"-45904133759848.0,45904133759896.0,0.0,-32.0,32.0,45903938762568.0,-16.0,45903938762544.0",-45904133759848,22952018130617.0,5,"48.0,45904133759896.0,-45903938762568.0,-45903938762568.0,-45903938762536.0,8.0,-45903938762560.0,-32.0",-45903938762568,28689986101277.0,3,"16.0,45904133759864.0,0.0,-16.0,16.0,45903938762552.0,-16.0,45903938762560.0",16,17214001410630.0,4,"-45903938762520.0,194997336.0,-45903938762560.0,-45903938762560.0,-45903938762560.0,-24.0,-16.0,45903938762544.0",-45903938762560,28689986101265.0,3,"48.0,45904133759880.0,-16.0,-16.0,32.0,45903938762568.0,0.0,45903938762528.0",-16,17214001410636.0,2,"-45903938762544.0,194997304.0,-45903938762592.0,-16.0,16.0,45903938762536.0,-32.0,45903938762528.0",-45903938762544,22951993755946.0,5,5,4,4,W (4),2.4056390622295662,3.0
"-16.0,0.0,16.0,-45903938762592.0,0.0,-16.0,-32.0,0.0",0,5737992345334.0,2,"45903938762544.0,45903938762544.0,45903938762560.0,-32.0,45903938762592.0,45903938762576.0,-16.0,-16.0",45903938762544,28689961726610.0,3,"16.0,16.0,0.0,-45903938762576.0,16.0,0.0,-32.0,-32.0",16,5737992345336.0,3,"-16.0,45903938762552.0,45903938762568.0,-24.0,45903938762568.0,45903938762544.0,45903938762528.0,45903938762560.0",45903938762568,34427954071920.0,3,"45904133759880.0,-16.0,0.0,-45903938762560.0,0.0,0.0,-16.0,-16.0",-16,11476009065311.0,1,"32.0,32.0,0.0,-45903938762592.0,0.0,-16.0,45903938762536.0,45903938762536.0",32,17213977035968.0,2,"0.0,16.0,0.0,45903938762592.0,-32.0,-16.0,0.0,0.0",0,5737992345332.0,1,"-45903938762576.0,-45903938762576.0,-45903938762592.0,45903938762576.0,-16.0,-16.0,0.0,-16.0",-16,22951969381296.0,2,"16.0,-16.0,-32.0,45903938762560.0,-32.0,-45904133759880.0,-45904133759864.0,32.0",-32,17214025785304.0,4,"0.0,0.0,-32.0,45903938762560.0,-48.0,-32.0,32.0,32.0",0,5737992345342.0,3,"-16.0,-16.0,-45904133759896.0,-194997304.0,0.0,16.0,0.0,0.0",0,5738041094656.0,1,"-16.0,-32.0,-48.0,45903938762592.0,0.0,-45903938762520.0,-45903938762504.0,-45903938762496.0",-16,22951969381276.0,2,2,5,3,R (5),1.9056390622295665,2.75
