Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0",0,14.0,0,"0.0,0.0,0.0,112.0,-112.0,-112.0,0.0,0.0",0,42.0,1,"0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0",0,14.0,0,"0.0,-108.0,-108.0,4.0,-108.0,0.0,0.0,-112.0",0,55.0,2,"0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0",0,14.0,0,"-104.0,-104.0,0.0,112.0,0.0,0.0,-108.0,-108.0",0,67.0,2,"0.0,0.0,0.0,-112.0,0.0,0.0,0.0,0.0",0,14.0,0,"112.0,112.0,112.0,-112.0,0.0,116.0,116.0,116.0",112,99.5,2,"0.0,0.0,0.0,-112.0,0.0,0.0,0.0,0.0",0,14.0,0,"0.0,0.0,116.0,4.0,0.0,0.0,0.0,0.0",0,15.0,0,"0.0,0.0,0.0,-112.0,0.0,0.0,0.0,0.0",0,14.0,0,"116.0,0.0,0.0,8.0,120.0,120.0,120.0,0.0",0,60.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,116.0,0.0,0.0,0.0,0.0,0.0,120.0",0,29.5,0,"0.0,116.0,-116.0,-116.0,0.0,0.0,0.0,120.0",0,58.5,2,"0.0,116.0,0.0,0.0,0.0,0.0,0.0,120.0",0,29.5,0,"-112.0,4.0,-112.0,0.0,0.0,-116.0,-116.0,4.0",-112,58.0,3,"0.0,116.0,0.0,0.0,0.0,0.0,0.0,120.0",0,29.5,0,"0.0,116.0,0.0,0.0,-112.0,-112.0,0.0,120.0",0,57.5,2,"0.0,-116.0,0.0,0.0,0.0,0.0,0.0,-120.0",0,29.5,0,"116.0,-116.0,0.0,120.0,120.0,120.0,120.0,-120.0",120,104.0,3,"0.0,-116.0,0.0,0.0,0.0,0.0,0.0,-120.0",0,29.5,0,"120.0,4.0,0.0,0.0,0.0,0.0,124.0,4.0",0,31.5,0,"0.0,-116.0,0.0,0.0,0.0,0.0,0.0,-120.0",0,29.5,0,"0.0,8.0,124.0,124.0,124.0,0.0,0.0,8.0",0,48.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0",0,15.5,0,"-120.0,-120.0,0.0,0.0,0.0,124.0,-124.0,-124.0",0,76.5,2,"0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0",0,15.5,0,"-116.0,0.0,0.0,-120.0,-120.0,4.0,-120.0,0.0",0,60.0,2,"0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0",0,15.5,0,"0.0,0.0,-116.0,-116.0,0.0,124.0,0.0,0.0",0,44.5,1,"0.0,0.0,0.0,0.0,0.0,-124.0,0.0,0.0",0,15.5,0,"0.0,124.0,124.0,124.0,124.0,-124.0,0.0,128.0",124,93.5,2,"0.0,0.0,0.0,0.0,0.0,-124.0,0.0,0.0",0,15.5,0,"0.0,0.0,0.0,0.0,128.0,4.0,0.0,0.0",0,16.5,0,"0.0,0.0,0.0,0.0,0.0,-124.0,0.0,0.0",0,15.5,0,"128.0,128.0,128.0,0.0,0.0,8.0,132.0,132.0",128,82.0,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0",0,16.0,0,"0.0,0.0,0.0,128.0,-128.0,-128.0,0.0,0.0",0,48.0,1,"0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0",0,16.0,0,"0.0,-124.0,-124.0,4.0,-124.0,0.0,0.0,-128.0",0,63.0,2,"0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0",0,16.0,0,"-120.0,-120.0,0.0,128.0,0.0,0.0,-124.0,-124.0",0,77.0,2,"0.0,0.0,0.0,-128.0,0.0,0.0,0.0,0.0",0,16.0,0,"128.0,128.0,128.0,-128.0,0.0,132.0,132.0,132.0",128,113.5,2,"0.0,0.0,0.0,-128.0,0.0,0.0,0.0,0.0",0,16.0,0,"0.0,0.0,132.0,4.0,0.0,0.0,0.0,0.0",0,17.0,0,"0.0,0.0,0.0,-128.0,0.0,0.0,0.0,0.0",0,16.0,0,"132.0,0.0,0.0,8.0,136.0,136.0,136.0,0.0",0,68.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,132.0,0.0,0.0,0.0,0.0,0.0,136.0",0,33.5,0,"0.0,132.0,-132.0,-132.0,0.0,0.0,0.0,136.0",0,66.5,2,"0.0,132.0,0.0,0.0,0.0,0.0,0.0,136.0",0,33.5,0,"-128.0,4.0,-128.0,0.0,0.0,-132.0,-132.0,4.0",-128,66.0,3,"0.0,132.0,0.0,0.0,0.0,0.0,0.0,136.0",0,33.5,0,"0.0,132.0,0.0,0.0,-128.0,-128.0,0.0,136.0",0,65.5,2,"0.0,-132.0,0.0,0.0,0.0,0.0,0.0,-136.0",0,33.5,0,"132.0,-132.0,0.0,136.0,136.0,136.0,136.0,-136.0",136,118.0,3,"0.0,-132.0,0.0,0.0,0.0,0.0,0.0,-136.0",0,33.5,0,"136.0,4.0,0.0,0.0,0.0,0.0,140.0,4.0",0,35.5,0,"0.0,-132.0,0.0,0.0,0.0,0.0,0.0,-136.0",0,33.5,0,"0.0,8.0,140.0,140.0,140.0,0.0,0.0,8.0",0,54.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0",0,17.5,0,"-136.0,-136.0,0.0,0.0,0.0,140.0,-140.0,-140.0",0,86.5,2,"0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0",0,17.5,0,"-132.0,0.0,0.0,-136.0,-136.0,4.0,-136.0,0.0",0,68.0,2,"0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0",0,17.5,0,"0.0,0.0,-132.0,-132.0,0.0,140.0,0.0,0.0",0,50.5,1,"0.0,0.0,0.0,0.0,0.0,-140.0,0.0,0.0",0,17.5,0,"0.0,140.0,140.0,140.0,140.0,-140.0,0.0,144.0",140,105.5,2,"0.0,0.0,0.0,0.0,0.0,-140.0,0.0,0.0",0,17.5,0,"0.0,0.0,0.0,0.0,144.0,4.0,0.0,0.0",0,18.5,0,"0.0,0.0,0.0,0.0,0.0,-140.0,0.0,0.0",0,17.5,0,"144.0,144.0,144.0,0.0,0.0,8.0,148.0,148.0",144,92.0,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0",0,18.0,0,"0.0,0.0,0.0,144.0,-144.0,-144.0,0.0,0.0",0,54.0,1,"0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0",0,18.0,0,"0.0,-140.0,-140.0,4.0,-140.0,0.0,0.0,-144.0",0,71.0,2,"0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0",0,18.0,0,"-136.0,-136.0,0.0,144.0,0.0,0.0,-140.0,-140.0",0,87.0,2,"0.0,0.0,0.0,-144.0,0.0,0.0,0.0,0.0",0,18.0,0,"144.0,144.0,144.0,-144.0,0.0,148.0,148.0,148.0",144,127.5,2,"0.0,0.0,0.0,-144.0,0.0,0.0,0.0,0.0",0,18.0,0,"0.0,0.0,148.0,4.0,0.0,0.0,0.0,0.0",0,19.0,0,"0.0,0.0,0.0,-144.0,0.0,0.0,0.0,0.0",0,18.0,0,"148.0,0.0,0.0,8.0,152.0,152.0,152.0,0.0",0,76.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,148.0,0.0,0.0,0.0,0.0,0.0,152.0",0,37.5,0,"0.0,148.0,-148.0,-148.0,0.0,0.0,0.0,152.0",0,74.5,2,"0.0,148.0,0.0,0.0,0.0,0.0,0.0,152.0",0,37.5,0,"-144.0,4.0,-144.0,0.0,0.0,-148.0,-148.0,4.0",-144,74.0,3,"0.0,148.0,0.0,0.0,0.0,0.0,0.0,152.0",0,37.5,0,"0.0,148.0,0.0,0.0,-144.0,-144.0,0.0,152.0",0,73.5,2,"0.0,-148.0,0.0,0.0,0.0,0.0,0.0,-152.0",0,37.5,0,"148.0,-148.0,0.0,152.0,152.0,152.0,152.0,-152.0",152,132.0,3,"0.0,-148.0,0.0,0.0,0.0,0.0,0.0,-152.0",0,37.5,0,"152.0,4.0,0.0,0.0,0.0,0.0,156.0,4.0",0,39.5,0,"0.0,-148.0,0.0,0.0,0.0,0.0,0.0,-152.0",0,37.5,0,"0.0,8.0,156.0,156.0,156.0,0.0,0.0,8.0",0,60.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0",0,19.5,0,"-152.0,-152.0,0.0,0.0,0.0,156.0,-156.0,-156.0",0,96.5,2,"0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0",0,19.5,0,"-148.0,0.0,0.0,-152.0,-152.0,4.0,-152.0,0.0",0,76.0,2,"0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0",0,19.5,0,"0.0,0.0,-148.0,-148.0,0.0,156.0,0.0,0.0",0,56.5,1,"0.0,0.0,0.0,0.0,0.0,-156.0,0.0,0.0",0,19.5,0,"0.0,156.0,156.0,156.0,156.0,-156.0,0.0,160.0",156,117.5,2,"0.0,0.0,0.0,0.0,0.0,-156.0,0.0,0.0",0,19.5,0,"0.0,0.0,0.0,0.0,160.0,4.0,0.0,0.0",0,20.5,0,"0.0,0.0,0.0,0.0,0.0,-156.0,0.0,0.0",0,19.5,0,"160.0,160.0,160.0,0.0,0.0,8.0,164.0,164.0",160,102.0,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0",0,20.0,0,"0.0,0.0,0.0,160.0,-160.0,-160.0,0.0,0.0",0,60.0,1,"0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0",0,20.0,0,"0.0,-156.0,-156.0,4.0,-156.0,0.0,0.0,-160.0",0,79.0,2,"0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0",0,20.0,0,"-152.0,-152.0,0.0,160.0,0.0,0.0,-156.0,-156.0",0,97.0,2,"0.0,0.0,0.0,-160.0,0.0,0.0,0.0,0.0",0,20.0,0,"160.0,160.0,160.0,-160.0,0.0,164.0,164.0,164.0",160,141.5,2,"0.0,0.0,0.0,-160.0,0.0,0.0,0.0,0.0",0,20.0,0,"0.0,0.0,164.0,4.0,0.0,0.0,0.0,0.0",0,21.0,0,"0.0,0.0,0.0,-160.0,0.0,0.0,0.0,0.0",0,20.0,0,"164.0,0.0,0.0,8.0,168.0,168.0,168.0,0.0",0,84.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,164.0,0.0,0.0,0.0,0.0,0.0,168.0",0,41.5,0,"0.0,164.0,-164.0,-164.0,0.0,0.0,0.0,168.0",0,82.5,2,"0.0,164.0,0.0,0.0,0.0,0.0,0.0,168.0",0,41.5,0,"-160.0,4.0,-160.0,0.0,0.0,-164.0,-164.0,4.0",-160,82.0,3,"0.0,164.0,0.0,0.0,0.0,0.0,0.0,168.0",0,41.5,0,"0.0,164.0,0.0,0.0,-160.0,-160.0,0.0,168.0",0,81.5,2,"0.0,-164.0,0.0,0.0,0.0,0.0,0.0,-168.0",0,41.5,0,"164.0,-164.0,0.0,168.0,168.0,168.0,168.0,-168.0",168,146.0,3,"0.0,-164.0,0.0,0.0,0.0,0.0,0.0,-168.0",0,41.5,0,"168.0,4.0,0.0,0.0,0.0,0.0,172.0,4.0",0,43.5,0,"0.0,-164.0,0.0,0.0,0.0,0.0,0.0,-168.0",0,41.5,0,"0.0,8.0,172.0,172.0,172.0,0.0,0.0,8.0",0,66.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0",0,21.5,0,"-168.0,-168.0,0.0,0.0,0.0,172.0,-172.0,-172.0",0,106.5,2,"0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0",0,21.5,0,"-164.0,0.0,0.0,-168.0,-168.0,4.0,-168.0,0.0",0,84.0,2,"0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0",0,21.5,0,"0.0,0.0,-164.0,-164.0,0.0,172.0,0.0,0.0",0,62.5,1,"0.0,0.0,0.0,0.0,0.0,-172.0,0.0,0.0",0,21.5,0,"0.0,172.0,172.0,172.0,172.0,-172.0,0.0,176.0",172,129.5,2,"0.0,0.0,0.0,0.0,0.0,-172.0,0.0,0.0",0,21.5,0,"0.0,0.0,0.0,0.0,176.0,4.0,0.0,0.0",0,22.5,0,"0.0,0.0,0.0,0.0,0.0,-172.0,0.0,0.0",0,21.5,0,"176.0,176.0,176.0,0.0,0.0,8.0,180.0,180.0",176,112.0,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0",0,22.0,0,"0.0,0.0,0.0,176.0,-176.0,-176.0,0.0,0.0",0,66.0,1,"0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0",0,22.0,0,"0.0,-172.0,-172.0,4.0,-172.0,0.0,0.0,-176.0",0,87.0,2,"0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0",0,22.0,0,"-168.0,-168.0,0.0,176.0,0.0,0.0,-172.0,-172.0",0,107.0,2,"0.0,0.0,0.0,-176.0,0.0,0.0,0.0,0.0",0,22.0,0,"176.0,176.0,176.0,-176.0,0.0,180.0,180.0,180.0",176,155.5,2,"0.0,0.0,0.0,-176.0,0.0,0.0,0.0,0.0",0,22.0,0,"0.0,0.0,180.0,4.0,0.0,0.0,0.0,0.0",0,23.0,0,"0.0,0.0,0.0,-176.0,0.0,0.0,0.0,0.0",0,22.0,0,"180.0,0.0,0.0,8.0,184.0,184.0,184.0,0.0",0,92.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,180.0,0.0,0.0,0.0,0.0,0.0,184.0",0,45.5,0,"0.0,180.0,-180.0,-180.0,0.0,0.0,0.0,184.0",0,90.5,2,"0.0,180.0,0.0,0.0,0.0,0.0,0.0,184.0",0,45.5,0,"-176.0,4.0,-176.0,0.0,0.0,-180.0,-180.0,4.0",-176,90.0,3,"0.0,180.0,0.0,0.0,0.0,0.0,0.0,184.0",0,45.5,0,"0.0,180.0,0.0,0.0,-176.0,-176.0,0.0,184.0",0,89.5,2,"0.0,-180.0,0.0,0.0,0.0,0.0,0.0,-184.0",0,45.5,0,"180.0,-180.0,0.0,184.0,184.0,184.0,184.0,-184.0",184,160.0,3,"0.0,-180.0,0.0,0.0,0.0,0.0,0.0,-184.0",0,45.5,0,"184.0,4.0,0.0,0.0,0.0,0.0,188.0,4.0",0,47.5,0,"0.0,-180.0,0.0,0.0,0.0,0.0,0.0,-184.0",0,45.5,0,"0.0,8.0,188.0,188.0,188.0,0.0,0.0,8.0",0,72.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0",0,23.5,0,"-184.0,-184.0,0.0,0.0,0.0,188.0,-188.0,-188.0",0,116.5,2,"0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0",0,23.5,0,"-180.0,0.0,0.0,-184.0,-184.0,4.0,-184.0,0.0",0,92.0,2,"0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0",0,23.5,0,"0.0,0.0,-180.0,-180.0,0.0,188.0,0.0,0.0",0,68.5,1,"0.0,0.0,0.0,0.0,0.0,-188.0,0.0,0.0",0,23.5,0,"0.0,188.0,188.0,188.0,188.0,-188.0,0.0,192.0",188,141.5,2,"0.0,0.0,0.0,0.0,0.0,-188.0,0.0,0.0",0,23.5,0,"0.0,0.0,0.0,0.0,192.0,4.0,0.0,0.0",0,24.5,0,"0.0,0.0,0.0,0.0,0.0,-188.0,0.0,0.0",0,23.5,0,"192.0,192.0,192.0,0.0,0.0,8.0,196.0,196.0",192,122.0,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0",0,24.0,0,"0.0,0.0,0.0,192.0,-192.0,-192.0,0.0,0.0",0,72.0,1,"0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0",0,24.0,0,"0.0,-188.0,-188.0,4.0,-188.0,0.0,0.0,-192.0",0,95.0,2,"0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0",0,24.0,0,"-184.0,-184.0,0.0,192.0,0.0,0.0,-188.0,-188.0",0,117.0,2,"0.0,0.0,0.0,-192.0,0.0,0.0,0.0,0.0",0,24.0,0,"192.0,192.0,192.0,-192.0,0.0,196.0,196.0,196.0",192,169.5,2,"0.0,0.0,0.0,-192.0,0.0,0.0,0.0,0.0",0,24.0,0,"0.0,0.0,196.0,4.0,0.0,0.0,0.0,0.0",0,25.0,0,"0.0,0.0,0.0,-192.0,0.0,0.0,0.0,0.0",0,24.0,0,"196.0,0.0,0.0,8.0,200.0,200.0,200.0,0.0",0,100.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,196.0,0.0,0.0,0.0,0.0,0.0,200.0",0,49.5,0,"0.0,196.0,-196.0,-196.0,0.0,0.0,0.0,200.0",0,98.5,2,"0.0,196.0,0.0,0.0,0.0,0.0,0.0,200.0",0,49.5,0,"-192.0,4.0,-192.0,0.0,0.0,-196.0,-196.0,4.0",-192,98.0,3,"0.0,196.0,0.0,0.0,0.0,0.0,0.0,200.0",0,49.5,0,"0.0,196.0,0.0,0.0,-192.0,-192.0,0.0,200.0",0,97.5,2,"0.0,-196.0,0.0,0.0,0.0,0.0,0.0,-200.0",0,49.5,0,"196.0,-196.0,0.0,200.0,200.0,200.0,200.0,-200.0",200,174.0,3,"0.0,-196.0,0.0,0.0,0.0,0.0,0.0,-200.0",0,49.5,0,"200.0,4.0,0.0,0.0,0.0,0.0,204.0,4.0",0,51.5,0,"0.0,-196.0,0.0,0.0,0.0,0.0,0.0,-200.0",0,49.5,0,"0.0,8.0,204.0,204.0,204.0,0.0,0.0,8.0",0,78.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0",0,25.5,0,"-200.0,-200.0,0.0,0.0,0.0,204.0,-204.0,-204.0",0,126.5,2,"0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0",0,25.5,0,"-196.0,0.0,0.0,-200.0,-200.0,4.0,-200.0,0.0",0,100.0,2,"0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0",0,25.5,0,"0.0,0.0,-196.0,-196.0,0.0,204.0,0.0,0.0",0,74.5,1,"0.0,0.0,0.0,0.0,0.0,-204.0,0.0,0.0",0,25.5,0,"0.0,204.0,204.0,204.0,204.0,-204.0,0.0,208.0",204,153.5,2,"0.0,0.0,0.0,0.0,0.0,-204.0,0.0,0.0",0,25.5,0,"0.0,0.0,0.0,0.0,208.0,4.0,0.0,0.0",0,26.5,0,"0.0,0.0,0.0,0.0,0.0,-204.0,0.0,0.0",0,25.5,0,"208.0,208.0,208.0,0.0,0.0,8.0,212.0,212.0",208,132.0,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0",0,26.0,0,"0.0,0.0,0.0,208.0,-208.0,-208.0,0.0,0.0",0,78.0,1,"0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0",0,26.0,0,"0.0,-204.0,-204.0,4.0,-204.0,0.0,0.0,-208.0",0,103.0,2,"0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0",0,26.0,0,"-200.0,-200.0,0.0,208.0,0.0,0.0,-204.0,-204.0",0,127.0,2,"0.0,0.0,0.0,-208.0,0.0,0.0,0.0,0.0",0,26.0,0,"208.0,208.0,208.0,-208.0,0.0,212.0,212.0,212.0",208,183.5,2,"0.0,0.0,0.0,-208.0,0.0,0.0,0.0,0.0",0,26.0,0,"0.0,0.0,212.0,4.0,0.0,0.0,0.0,0.0",0,27.0,0,"0.0,0.0,0.0,-208.0,0.0,0.0,0.0,0.0",0,26.0,0,"212.0,0.0,0.0,8.0,216.0,216.0,216.0,0.0",0,108.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,212.0,0.0,0.0,0.0,0.0,0.0,216.0",0,53.5,0,"0.0,212.0,-212.0,-212.0,0.0,0.0,0.0,216.0",0,106.5,2,"0.0,212.0,0.0,0.0,0.0,0.0,0.0,216.0",0,53.5,0,"-208.0,4.0,-208.0,0.0,0.0,-212.0,-212.0,4.0",-208,106.0,3,"0.0,212.0,0.0,0.0,0.0,0.0,0.0,216.0",0,53.5,0,"0.0,212.0,0.0,0.0,-208.0,-208.0,0.0,216.0",0,105.5,2,"0.0,-212.0,0.0,0.0,0.0,0.0,0.0,-216.0",0,53.5,0,"212.0,-212.0,0.0,216.0,216.0,216.0,216.0,-216.0",216,188.0,3,"0.0,-212.0,0.0,0.0,0.0,0.0,0.0,-216.0",0,53.5,0,"216.0,4.0,0.0,0.0,0.0,0.0,220.0,4.0",0,55.5,0,"0.0,-212.0,0.0,0.0,0.0,0.0,0.0,-216.0",0,53.5,0,"0.0,8.0,220.0,220.0,220.0,0.0,0.0,8.0",0,84.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0",0,27.5,0,"-216.0,-216.0,0.0,0.0,0.0,220.0,-220.0,-220.0",0,136.5,2,"0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0",0,27.5,0,"-212.0,0.0,0.0,-216.0,-216.0,4.0,-216.0,0.0",0,108.0,2,"0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0",0,27.5,0,"0.0,0.0,-212.0,-212.0,0.0,220.0,0.0,0.0",0,80.5,1,"0.0,0.0,0.0,0.0,0.0,-220.0,0.0,0.0",0,27.5,0,"0.0,220.0,220.0,220.0,220.0,-220.0,0.0,224.0",220,165.5,2,"0.0,0.0,0.0,0.0,0.0,-220.0,0.0,0.0",0,27.5,0,"0.0,0.0,0.0,0.0,224.0,4.0,0.0,0.0",0,28.5,0,"0.0,0.0,0.0,0.0,0.0,-220.0,0.0,0.0",0,27.5,0,"224.0,224.0,224.0,0.0,0.0,8.0,228.0,228.0",224,142.0,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0",0,28.0,0,"0.0,0.0,0.0,224.0,-224.0,-224.0,0.0,0.0",0,84.0,1,"0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0",0,28.0,0,"0.0,-220.0,-220.0,4.0,-220.0,0.0,0.0,-224.0",0,111.0,2,"0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0",0,28.0,0,"-216.0,-216.0,0.0,224.0,0.0,0.0,-220.0,-220.0",0,137.0,2,"0.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0",0,28.0,0,"224.0,224.0,224.0,-224.0,0.0,228.0,228.0,228.0",224,197.5,2,"0.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0",0,28.0,0,"0.0,0.0,228.0,4.0,0.0,0.0,0.0,0.0",0,29.0,0,"0.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0",0,28.0,0,"228.0,0.0,0.0,8.0,232.0,232.0,232.0,0.0",0,116.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,228.0,0.0,0.0,0.0,0.0,0.0,232.0",0,57.5,0,"0.0,228.0,-228.0,-228.0,0.0,0.0,0.0,232.0",0,114.5,2,"0.0,228.0,0.0,0.0,0.0,0.0,0.0,232.0",0,57.5,0,"-224.0,4.0,-224.0,0.0,0.0,-228.0,-228.0,4.0",-224,114.0,3,"0.0,228.0,0.0,0.0,0.0,0.0,0.0,232.0",0,57.5,0,"0.0,228.0,0.0,0.0,-224.0,-224.0,0.0,232.0",0,113.5,2,"0.0,-228.0,0.0,0.0,0.0,0.0,0.0,-232.0",0,57.5,0,"228.0,-228.0,0.0,232.0,232.0,232.0,232.0,-232.0",232,202.0,3,"0.0,-228.0,0.0,0.0,0.0,0.0,0.0,-232.0",0,57.5,0,"232.0,4.0,0.0,0.0,0.0,0.0,236.0,4.0",0,59.5,0,"0.0,-228.0,0.0,0.0,0.0,0.0,0.0,-232.0",0,57.5,0,"0.0,8.0,236.0,236.0,236.0,0.0,0.0,8.0",0,90.5,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0",0,29.5,0,"-232.0,-232.0,0.0,0.0,0.0,236.0,-236.0,-236.0",0,146.5,2,"0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0",0,29.5,0,"-228.0,0.0,0.0,-232.0,-232.0,4.0,-232.0,0.0",0,116.0,2,"0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0",0,29.5,0,"0.0,0.0,-228.0,-228.0,0.0,236.0,0.0,0.0",0,86.5,1,"0.0,0.0,0.0,0.0,0.0,-236.0,0.0,0.0",0,29.5,0,"0.0,236.0,236.0,236.0,236.0,-236.0,0.0,240.0",236,177.5,2,"0.0,0.0,0.0,0.0,0.0,-236.0,0.0,0.0",0,29.5,0,"0.0,0.0,0.0,0.0,240.0,4.0,0.0,0.0",0,30.5,0,"0.0,0.0,0.0,0.0,0.0,-236.0,0.0,0.0",0,29.5,0,"240.0,240.0,240.0,0.0,0.0,8.0,244.0,244.0",240,152.0,0,0,5,3,R (5),0.5435644431995964,2.0
