Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
-4.119759772703141,10.730242067610046,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.3072331136168,4.718324190133064,19.1136794454452,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.5038804292748,900,100,3,1
-3.752779644988946,10.396527333047082,0.0,17,0.39,2.130998777696401,0.0,39,8,25,385.57961949073126,5.05485909346989,18.76691333322212,2.19722457733622,28,0.37,1.9030845704035448,0.0,37,8,25,893.4538280189059,950,100,3,1
-3.74430666638501,10.406357305314373,0.0,17,0.37,2.1527959547937274,0.0,37,8,25,388.571813406313,4.456179002719997,18.39004794091801,1.0986122886681098,27,0.38,2.15694290937488,0.0,38,8,25,853.9263920811289,1000,100,3,1
-4.111286794099055,10.740056118946262,0.0,18,0.36,2.178547652442487,0.0,36,8,25,422.2872311146071,4.119644099383064,18.733035409747693,0.0,28,0.38,2.15694290937488,0.0,38,8,25,884.238456979029,1050,100,3,1
-4.119759772702857,10.730242067609325,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.3072331135885,4.718324190132781,19.113679445443864,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.5038804292112,1100,100,3,1
-3.752779644988684,10.396527333046382,0.0,17,0.39,2.130998777696401,0.0,39,8,25,385.57961949070506,5.0548590934695845,18.766913333220813,2.19722457733622,28,0.37,1.9030845704035448,0.0,37,8,25,893.4538280188445,1150,100,3,1
-3.74430666638475,10.406357305313673,0.0,17,0.37,2.1527959547937274,0.0,37,8,25,388.5718134062869,4.456179002719737,18.39004794091673,1.0986122886681098,27,0.38,2.15694290937488,0.0,38,8,25,853.9263920810704,1200,100,3,1
-4.1112867940987705,10.74005611894554,0.0,18,0.36,2.178547652442487,0.0,36,8,25,422.2872311145787,4.119644099382823,18.733035409746392,0.0,28,0.38,2.15694290937488,0.0,38,8,25,884.2384569789685,1250,100,3,1
-4.119759772702574,10.7302420676086,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.3072331135601,4.718324190132497,19.113679445442536,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.5038804291476,1300,100,3,1
-3.7527796449884216,10.396527333045686,0.0,17,0.39,2.130998777696401,0.0,39,8,25,385.57961949067897,5.054859093469278,18.766913333219502,2.19722457733622,28,0.37,1.9030845704035448,0.0,37,8,25,893.4538280187829,1350,100,3,1
