Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine_grained_Target
-0.724604532917718,3.55256091856998,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.867652637145,0.132323622515275,3.97878828756936,0,24,0.2,2.32192809500431,0,20,10,50,206.797483969299,800,100,7,3
-0.722104655336149,3.54084547239771,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.117689362674,0.132323622515275,3.96377298210875,0,24,0.2,2.32192809500431,0,20,10,50,206.278511137142,850,100,7,3
-0.732216614604233,3.58965292495675,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.1512771431,0.132323622515275,4.0258827729557,0,24,0.2,2.32192809500431,0,20,10,50,208.364417272208,900,100,7,3
-0.522676494328543,6.81132419553405,0,29,0.18,2.53315106448298,0,18,8,50,337.443287852519,-0.198117135367799,5.78214998849086,0,33,0.17,2.42848887066848,2.56494935746154,18,8,50,248.947904622384,950,100,7,3
0.897708971558989,11.5794596823318,0,48,0.15,2.7722927669478,0,15,13,15,222.631377811355,-1.83571465423501,7.52432348578574,-1.6094379124341,37,0.16,2.46443914452417,0,16,5,39,161.460965893087,0,100,7,4
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,50,100,7,4
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,100,100,7,4
-0.729915759495291,3.57798170023165,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,241.461020610417,0.132323622515275,4.01118708014072,0,24,0.2,2.32192809500431,0,20,10,50,207.894738066393,150,100,7,4
-0.724604532917718,3.55256091856998,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.867652637145,0.132323622515275,3.97878828756936,0,24,0.2,2.32192809500431,0,20,10,50,206.797483969299,200,100,7,4
-0.71899500396638,3.52576582941818,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,238.184793951744,0.132323622515275,3.94454949684611,0,24,0.2,2.32192809500431,0,20,10,50,205.636448294706,250,100,7,4
-0.713051618705822,3.49743735022045,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,236.401778373576,0.132323622515275,3.9082473673967,0,24,0.2,2.32192809500431,0,20,10,50,204.403745982293,300,100,7,4
-0.711138014820875,3.48886010067093,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,235.827697208092,0.132323622515275,3.89709652799794,0,24,0.2,2.32192809500431,0,20,10,50,204.001762025783,350,100,7,4
-0.727193359349517,3.5664053703913,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,240.644300566685,0.132323622515275,3.99608188663915,0,24,0.2,2.32192809500431,0,20,10,50,207.320370473261,400,100,7,4
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,450,100,7,4
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,500,100,7,4
